business_id,username,user_id,review_id,review_text,star_rating,calculated_senti_rating,total_senences,very_posivite_counts,posivite_counts,neutral_counts,very_negative_counts,negative_counts,nlp_sentences
sweet-maple-cafe-chicago,Angela F.,fxfdJtjLkNF9cwq2y8mYSg,bMcNnnZLj4Z52yXtIbMqCg,"I came here with 2 friends.  We each had the special..eggs, bacon, biscuit and either potatoes or grits.  
I didn&#39;t find the food to be anything special.  The grits were flavorless and  biscuit a little too dense for my liking...i had to smother it with butter and 5 packs of jelly.  
In addition to the food being mediocre at best, the reason I will not go back here again is the service.  I think her name was Sarah.. Another friend joined us late, she did not plan to eat but asked for a side of bacon.  The waitress said no.  After we sat there with our mouths agape, we asked are you serious!  She said yes, your friends said you weren&#39;t going to eat.  It was rude how she handled it.  I can understand them not wanting to tie up the table but again the way it was handled was out of order.   After that, someone else came to the table to grab our receipts and asked if we needed anything else.  I said yes, a side of bacon, she answered, no problem.  But, after being treated so rudely, my friends just wanted to get out of that place.  We headed down the street to Stax in search of bacon.  
Will not go here again.",2,1,13,0,1,7,0,12," 
i came here with 2 friends . : Positive
we each had the special . : Neutral
. : Neutral
eggs , bacon , biscuit and either potatoes or grits . : Negative
i did n't find the food to be anything special . : Negative
the grits were flavorless and biscuit a little too dense for my liking ... i had to smother it with butter and 5 packs of jelly . : Negative
in addition to the food being mediocre at best , the reason i will not go back here again is the service . : Negative
i think her name was sarah . : Neutral
. : Neutral
another friend joined us late , she did not plan to eat but asked for a side of bacon . : Negative
the waitress said no . : Neutral
after we sat there with our mouths agape , we asked are you serious ! : Neutral
she said yes , your friends said you were n't going to eat . : Neutral
it was rude how she handled it . : Negative
i can understand them not wanting to tie up the table but again the way it was handled was out of order . : Negative
after that , someone else came to the table to grab our receipts and asked if we needed anything else . : Negative
i said yes , a side of bacon , she answered , no problem . : Negative
but , after being treated so rudely , my friends just wanted to get out of that place . : Negative
we headed down the street to stax in search of bacon . : Negative
will not go here again . : Negative"
sweet-maple-cafe-chicago,Platypus C.,pV-5e9sfIM9ETIq5DmQIXw,ERSz1PJs1KRu9jXlr9mweA,"We were visiting Chicago and used Yelp to find this hole in the wall and it was amazing.  We had sausage and gravy, French toast, and hash.  All of it was delicious.  We went on a random Wednesday morning around 9 and by 930 the place was pack with people waiting outside.  Food was great atmosphere was lovely and it was well priced.  We even bought to-go muffins for the next day.  Great Great Great",5,5,5,0,4,2,0,1," 
we were visiting chicago and used yelp to find this hole in the wall and it was amazing . : Positive
we had sausage and gravy , french toast , and hash . : Negative
all of it was delicious . : Positive
we went on a random wednesday morning around 9 and by 930 the place was pack with people waiting outside . : Neutral
food was great atmosphere was lovely and it was well priced . : Positive
we even bought to-go muffins for the next day . : Neutral
great great great : Positive"
sweet-maple-cafe-chicago,RJ D.,FenE5_jzIy97Eg9jGhWQ6w,B-cussNE0UZ3oWcQTjME5g,"The ladies who work here are always soooo nice! They say hi to the kiddos and are very accommodating. We love the breakfast sandwich on the biscuit. We get extra apple sauce for kiddos too. 
Zero complaints about this place. So happy it&#39;s close by.",5,1,5,0,2,1,0,3," 
the ladies who work here are always soooo nice ! : Positive
they say hi to the kiddos and are very accommodating . : Negative
we love the breakfast sandwich on the biscuit . : Neutral
we get extra apple sauce for kiddos too . : Negative
zero complaints about this place . : Negative
so happy it 's close by . : Positive"
sweet-maple-cafe-chicago,Bert T.,tRq2LWuat5aM3gpjSMyzvg,85o0ClMwdXGY0kqOCJ-G0A,"I&#39;ve been here several times and usually get the same thing -- chicken livers, with eggs, grits, biscuit, and coffee. The livers are well prepared, deep fried to the correct point of tender firmness without becoming tough or too chewy. Besides, I don&#39;t know of anyplace else that even has them on the menu! 
This plate is tasty and filling, although that is WAY too many carbs! I&#39;d prefer two smaller biscuits instead of one giant one, and they don&#39;t bring enough butter.
I tried a scramble once, and that just wasn&#39;t a big enough portion.
The waitresses seem to be trying, but they&#39;ve managed to screw something up every time.
The bare softwood floor might be intended to suggest a down-home look, but to me it just looks like it needs another coat of paint.",3,1,8,0,2,0,0,6," 
i 've been here several times and usually get the same thing -- chicken livers , with eggs , grits , biscuit , and coffee . : Negative
the livers are well prepared , deep fried to the correct point of tender firmness without becoming tough or too chewy . : Negative
besides , i do n't know of anyplace else that even has them on the menu ! : Negative
this plate is tasty and filling , although that is way too many carbs ! : Positive
i 'd prefer two smaller biscuits instead of one giant one , and they do n't bring enough butter . : Negative
i tried a scramble once , and that just was n't a big enough portion . : Negative
the waitresses seem to be trying , but they 've managed to screw something up every time . : Positive
the bare softwood floor might be intended to suggest a down-home look , but to me it just looks like it needs another coat of paint . : Negative"
sweet-maple-cafe-chicago,Courtney G.,LQIsL4HTLkbJzM9ndimDaw,ATXUr5b_wDrv8WMDQtJrWg,Ok there&#39;s pancakes..and then there&#39;s the delicious piece of heaven in the form of a pancake I tasted at this place.  I mean seriously...it was the best pancake I&#39;ve ever eaten.  The rest of the food was OK..but that PANCAKE is a work of art.  good job guys...NEVER give out that recipe.,5,5,4,0,3,4,0,1," 
ok there 's pancakes . : Neutral
. : Neutral
and then there 's the delicious piece of heaven in the form of a pancake i tasted at this place . : Positive
i mean seriously ... it was the best pancake i 've ever eaten . : Negative
the rest of the food was ok . : Neutral
. : Neutral
but that pancake is a work of art . : Positive
good job guys ... never give out that recipe . : Positive"
sweet-maple-cafe-chicago,Deb W.,WJwsrl7xEuLEC4eK9uphpQ,B36mFwbSZTHTvVHWjkVubA,This is one of the best breakfasts we have ever eaten had holiday French toast Taylor street omelet potatoes with bacon cheddar and jalapeí±os have enough left over for breakfast tomorrow will be back great home style cooking,5,5,1,0,1,0,0,0," 
this is one of the best breakfasts we have ever eaten had holiday french toast taylor street omelet potatoes with bacon cheddar and jalapeí±os have enough left over for breakfast tomorrow will be back great home style cooking : Positive"
sweet-maple-cafe-chicago,Dathylia R.,ShgJiCZxspYufxaP-va7HQ,HGhUwsdFQ5e1KARt3DBuvw,First of all I love the atmosphere and the decor. It feels like I took a trip to the South. The food is great. Homemade biscuits... Can&#39;t beat em!,5,3,4,0,2,0,0,2," 
first of all i love the atmosphere and the decor . : Positive
it feels like i took a trip to the south . : Negative
the food is great . : Positive
homemade biscuits ... ca n't beat em ! : Negative"
sweet-maple-cafe-chicago,Stephanie D.,aXh_j_IDeBK5m6kWcJyUHw,vIg2t9Zam9RAUV2N_pz03Q,"Good breakfast, I ordered the Carmen G scrambler + jalapeí±os &amp; feta cheese w/cheese grits &amp; biscuit. Coffee was hot &amp; tasteful, place is small &amp; the service is good I came in in a weekday around 10:30 &amp; the place was almost full but I was able to get a seat quickly. My bkfst was good &amp; hot which is a good thing some eggs come out cold. I&#39;ll come back.",4,5,3,0,2,1,0,1," 
good breakfast , i ordered the carmen g scrambler + jalapeí±os & feta cheese w/cheese grits & biscuit . : Negative
coffee was hot & tasteful , place is small & the service is good i came in in a weekday around 10:30 & the place was almost full but i was able to get a seat quickly . : Positive
my bkfst was good & hot which is a good thing some eggs come out cold . : Positive
i 'll come back . : Neutral"
sweet-maple-cafe-chicago,Dan M.,3p4DZTHawNOmEUyYi8vwUw,dYcM4TPSxfcFZVcBGPQeEg,This place is one of the most authentic restaurants in this Italian town. No fancy tables or flashy TVs. They just stick to what they good at Food and Service! Best place for brunch! Feels like I&#39;m having brunch at my grand ma&#39;s (in a good home way) And they hit my stomach G-spot every time!,5,5,5,1,2,0,0,2," 
this place is one of the most authentic restaurants in this italian town . : Verypositive
no fancy tables or flashy tvs . : Negative
they just stick to what they good at food and service ! : Positive
best place for brunch ! : Positive
feels like i 'm having brunch at my grand ma 's -LRB- in a good home way -RRB- and they hit my stomach g-spot every time ! : Negative"
sweet-maple-cafe-chicago,Jessie Elizabeth J.,eHN3ndlTxXh92Ck7fnkaHQ,fyKbzbBU9TGVWKuixwBr5Q,"A great little gem on Taylor Street with friendly, quick service and accommodations. The menu here is simple and delicious-everything really tastes homemade and after an egg n cheeser ( sweet bscuit egg sandwhich), homemade applesauce, an order of apple spice pancakes with REAL maple syrup, ham cut off the bone, and unlimited quality coffee, my friend and I were very satisfied! The atmosphere is very warm and this place doesn&#39;t need breakfast food gimmicks to shine!",5,3,3,0,2,0,1,0," 
a great little gem on taylor street with friendly , quick service and accommodations . : Positive
the menu here is simple and delicious-everything really tastes homemade and after an egg n cheeser -LRB- sweet bscuit egg sandwhich -RRB- , homemade applesauce , an order of apple spice pancakes with real maple syrup , ham cut off the bone , and unlimited quality coffee , my friend and i were very satisfied ! : Verynegative
the atmosphere is very warm and this place does n't need breakfast food gimmicks to shine ! : Positive"
sweet-maple-cafe-chicago,Kim N.,CcSn4hdEcBEDC2eA2u1XwQ,diqvqHny85lvfof1g93Ocw,Great food and great service. Just wish I could make a reservation even when my party is less than 6.,5,3,2,0,1,0,0,1," 
great food and great service . : Positive
just wish i could make a reservation even when my party is less than 6 . : Negative"
sweet-maple-cafe-chicago,Rich A.,Q6x2U_-KUjt0OYZrWWKIjw,8FMvcCY8Ds6scwe5Znn83g,"The home fries are to die for. Home made corn beef hash. To get a taste of the biscuits and gravy, order the biscuit as you bread and a side of the gravy. I always text a picture to my grand daughter when I have the cinnamon roll pancakes   Great place friendly staff.",5,1,3,0,1,1,0,2," 
the home fries are to die for . : Negative
home made corn beef hash . : Neutral
to get a taste of the biscuits and gravy , order the biscuit as you bread and a side of the gravy . : Negative
i always text a picture to my grand daughter when i have the cinnamon roll pancakes great place friendly staff . : Positive"
sweet-maple-cafe-chicago,Jaime G.,ki7HkJ9iflOy17gZZfHxPA,heDQT4wuQoAXeVqOgMk0Hw,"Good place for breakfast with fast and friendly service. Pancakes, eggs, meat, are good but the rest of the menu is a little bland. Biscuit for example is very floury and bland...no amount of butter, gravy, or even syrup can help this. Their &#34;spicy&#34; sausage gravy is also very bland with no sign of spice or sausage. Cheddar grits were also very bland...could not taste the cheddar here at all. 
Come here for an old fashioned breakfast but stick to that. Their southern offerings aren&#39;t worth the try.",3,1,6,0,1,1,1,4," 
good place for breakfast with fast and friendly service . : Positive
pancakes , eggs , meat , are good but the rest of the menu is a little bland . : Negative
biscuit for example is very floury and bland ... no amount of butter , gravy , or even syrup can help this . : Verynegative
their ` spicy ' sausage gravy is also very bland with no sign of spice or sausage . : Negative
cheddar grits were also very bland ... could not taste the cheddar here at all . : Negative
come here for an old fashioned breakfast but stick to that . : Neutral
their southern offerings are n't worth the try . : Negative"
sweet-maple-cafe-chicago,Cassidy A.,Yfr6P02G-7RoaQLAxOsJ_Q,BZgF-DouDPeXtRLwgxqlgw,"So disappointed! I usually love this place, it&#39;s a family favorite and I recommend it to others.  Today the service and food was really bad. The time from ordering to getting food was way over 30 mins. The cheese grits were lumpy and not tasty, they forgot the warm maple syrup so by the time they got it the pancake was cold, and the eggs and turkey sausage were just ok.  The staff were lovely just not good at ensuring that food was making it to the table timely.",2,1,5,0,2,1,0,3," 
so disappointed ! : Negative
i usually love this place , it 's a family favorite and i recommend it to others . : Positive
today the service and food was really bad . : Neutral
the time from ordering to getting food was way over 30 mins . : Negative
the cheese grits were lumpy and not tasty , they forgot the warm maple syrup so by the time they got it the pancake was cold , and the eggs and turkey sausage were just ok . : Negative
the staff were lovely just not good at ensuring that food was making it to the table timely . : Positive"
sweet-maple-cafe-chicago,Emily S.,PL5i_jzC7lqMMk6Y04yBLw,KVMni_JIH_shUvRFnLLPyQ,"Although there are several tasty brunch options on Taylor Street, Sweet maple is one of my favorites. It&#39;s a bit small, but very cozy inside, and the staff were all incredible friendly and helpful.
I had the cinnamon roll pancakes, which were decadent and delicious--I highly recommend it, if it&#39;s on the menu when you stop by... Which you should, if you&#39;re debating it!",5,5,3,1,2,0,0,0," 
although there are several tasty brunch options on taylor street , sweet maple is one of my favorites . : Positive
it 's a bit small , but very cozy inside , and the staff were all incredible friendly and helpful . : Positive
i had the cinnamon roll pancakes , which were decadent and delicious -- i highly recommend it , if it 's on the menu when you stop by ... which you should , if you 're debating it ! : Verypositive"
sweet-maple-cafe-chicago,Gavriel K.,8zanM6h6Pzo-RwWPFdOEyg,joUoAb-Zelz7RRtZgwCt2A,"Superb breakfast place. Expect about a half hour wait if it&#39;s a weekend, but it&#39;s worth it. Their scrambles and pancakes are delicious. Biscuits and hash browns are terrific. Drinks are also very good. Service is excellent. Has a pleasant southern ambiance. Their is a free parking lot on weekends across the street, and this restaurant is situated in a great neighborhood.",5,5,8,1,7,0,0,0," 
superb breakfast place . : Positive
expect about a half hour wait if it 's a weekend , but it 's worth it . : Positive
their scrambles and pancakes are delicious . : Positive
biscuits and hash browns are terrific . : Positive
drinks are also very good . : Positive
service is excellent . : Verypositive
has a pleasant southern ambiance . : Positive
their is a free parking lot on weekends across the street , and this restaurant is situated in a great neighborhood . : Positive"
sweet-maple-cafe-chicago,D W.,mqbZR6BX79drRBbPKAN5xA,3HvYjjXeqcxY03l1Oqai3w,"Very nice, it&#39;s smaller than expected but food,&amp; and staff are awesome !! You go in thinking it&#39;s going to take a while to be seated, but they get you in pretty fast, I like the specials that they have and my son loves the cinnabon pancakes !! Very good prices,&amp; a lot of food ! Worth you stopping by!",4,5,4,1,3,0,0,0," 
very nice , it 's smaller than expected but food , & and staff are awesome !! : Positive
you go in thinking it 's going to take a while to be seated , but they get you in pretty fast , i like the specials that they have and my son loves the cinnabon pancakes !! : Positive
very good prices , & a lot of food ! : Verypositive
worth you stopping by ! : Positive"
sweet-maple-cafe-chicago,Claudia D.,K1RYk-oZmnrPDiN5fu1mtw,K7ghJIg4LknmM-D__fUAtg,"Excellent service.
Very good Seattle&#39;s Best coffee, but not as deep a flavor as I prefer. Next time I&#39;ll have a shot of espresso added.
The husband and I shared a regular size light and fluffy blueberry muffin to start. Our waitress told me that blueberry is available daily. The other offering that day was banana chocolate chip. It was a traditional white flour muffin, with fresh blueberries added, but I prefer more blueberries in the batter to get a heightened blueberry flavor.
The husband had the That&#39;s Italian country scramble which was eggs scrambled with red bell peppers, green bell peppers, romano and Mozzarella cheese sided with plain grits and a cornmeal biscuit. He liked it. It was soft just the way he ordered it!
I had the Be Good egg white omelet with mushrooms, spinach, onions, jalapeí±o peppers, and low-fat Cheddar cheese. sided by a small fruit medley and a cornmeal biscuit instead of toast. It was very good.
The sweet milk cornmeal biscuits are the size of 3 normal biscuits and have cornmeal in them. They were fluffy and tasty, but I discerned no cornmeal flavor.
The portions are large and satisfying with a commensurate price.
The coffee kept coming, just as we like it and our waitress was smiling.
This was a Thursday at lunchtime and Sweet Maple stayed full of people the entire time we were there.
The husband liked his eggs and he&#39;s extremely picky about his eggs.  The price point was lower than he expected, so I have a suspicion that we may return when there isn&#39;t a line out the door. He refuses to wait in long lines for anything, ever!
Paid street parking along Taylor St. Residentially zoned parking to the north and south of Taylir.
I highly recommend Sweet Maple for a good high quality Southern style breakfast!!!",4,3,19,1,8,4,0,10," 
excellent service . : Verypositive
very good seattle 's best coffee , but not as deep a flavor as i prefer . : Positive
next time i 'll have a shot of espresso added . : Positive
the husband and i shared a regular size light and fluffy blueberry muffin to start . : Neutral
our waitress told me that blueberry is available daily . : Neutral
the other offering that day was banana chocolate chip . : Negative
it was a traditional white flour muffin , with fresh blueberries added , but i prefer more blueberries in the batter to get a heightened blueberry flavor . : Positive
the husband had the that 's italian country scramble which was eggs scrambled with red bell peppers , green bell peppers , romano and mozzarella cheese sided with plain grits and a cornmeal biscuit . : Negative
he liked it . : Positive
it was soft just the way he ordered it ! : Neutral
i had the be good egg white omelet with mushrooms , spinach , onions , jalapeí±o peppers , and low-fat cheddar cheese . : Negative
sided by a small fruit medley and a cornmeal biscuit instead of toast . : Negative
it was very good . : Positive
the sweet milk cornmeal biscuits are the size of 3 normal biscuits and have cornmeal in them . : Neutral
they were fluffy and tasty , but i discerned no cornmeal flavor . : Negative
the portions are large and satisfying with a commensurate price . : Positive
the coffee kept coming , just as we like it and our waitress was smiling . : Negative
this was a thursday at lunchtime and sweet maple stayed full of people the entire time we were there . : Positive
the husband liked his eggs and he 's extremely picky about his eggs . : Negative
the price point was lower than he expected , so i have a suspicion that we may return when there is n't a line out the door . : Negative
he refuses to wait in long lines for anything , ever ! : Negative
paid street parking along taylor st. residentially zoned parking to the north and south of taylir . : Negative
i highly recommend sweet maple for a good high quality southern style breakfast !!! : Positive"
sweet-maple-cafe-chicago,Samantha H.,AvvJZxf-n5x9_-WzPOYcVw,XkrdIPvKQUAHiS_rTALVjA,I love this place! Always reliable for a good breakfast spot. Super cute and quaint on the inside. If you ever have the opportunity to get the lemon raspberry pancakes (on special sometimes) get them. They are unbelievably good.,5,5,4,0,4,1,0,0," 
i love this place ! : Positive
always reliable for a good breakfast spot . : Positive
super cute and quaint on the inside . : Positive
if you ever have the opportunity to get the lemon raspberry pancakes -LRB- on special sometimes -RRB- get them . : Neutral
they are unbelievably good . : Positive"
sweet-maple-cafe-chicago,Leonard Yelp M.,a9pEvaCIQL_Jox2I6Xd5tg,l06nCGzN3HeK_e4DuOBhlQ,"What a place to have birthday post Breakfast Birthday meal.
The food is  very good. The winter special pancakes were available. The lemon poppy seed pancakes were very very good.
The potatoes; onions; red and yellow bell peepers; and feta cheese on top were great eating.
Now the liver, sweet onions with two over easy eggs went down without issue.
The  cup of hot chocolate will bring you back.
Shalom",5,5,4,1,2,4,0,1," 
what a place to have birthday post breakfast birthday meal . : Neutral
the food is very good . : Verypositive
the winter special pancakes were available . : Neutral
the lemon poppy seed pancakes were very very good . : Positive
the potatoes ; onions ; red and yellow bell peepers ; and feta cheese on top were great eating . : Negative
now the liver , sweet onions with two over easy eggs went down without issue . : Neutral
the cup of hot chocolate will bring you back . : Positive
shalom : Neutral"
sweet-maple-cafe-chicago,Rebecca O.,Z3uin_eFKKllo4UYrzJa8w,F4JjvFO6pQ9JyrzPMUaf1A,"My boyfriend and I ate here last weekend and had a lovely experience! Great food at outstanding prices, good service, cute atmosphere... We will definitely be returning!",5,5,2,1,1,0,0,0," 
my boyfriend and i ate here last weekend and had a lovely experience ! : Positive
great food at outstanding prices , good service , cute atmosphere ... we will definitely be returning ! : Verypositive"
sweet-maple-cafe-chicago,Shavonn N.,8DQhijR_hzDmajzbJa2_mQ,U4UUrjCsHXnfhTuQotJD8w,The food was pretty good  but I more than  likely  might not come back due to the waitress who was not very clear about the way they charged. She was very rude and when I asked for clarification she rolled her eyes and smaked her teeth. In my opinion when you visit little places like this. You can only put so much in eggs and make  a new package batter. Your service is what really matters.,3,3,4,0,2,1,0,2," 
the food was pretty good but i more than likely might not come back due to the waitress who was not very clear about the way they charged . : Negative
she was very rude and when i asked for clarification she rolled her eyes and smaked her teeth . : Negative
in my opinion when you visit little places like this . : Neutral
you can only put so much in eggs and make a new package batter . : Positive
your service is what really matters . : Positive"
sweet-maple-cafe-chicago,Jenny A.,7KiuLyjzBkniaZNTwqF_gQ,gdYHd2NK2NKmVt1LfJZvww,"FUCKING DELICIOUS. Came to Chicago for a little trip. A family member suggested this place. Had breakfast here and order the 18th street scramble. Man oh man it was so good. The home fries was PERFECT - crispy and soft on the inside. Not like the nasty shit they give you in NYC diners. The biscuit... I had an orgasm. Anyway, just come eat breakfast here because it&#39;s so good.",5,5,7,0,5,2,0,2," 
fucking delicious . : Positive
came to chicago for a little trip . : Negative
a family member suggested this place . : Positive
had breakfast here and order the 18th street scramble . : Neutral
man oh man it was so good . : Positive
the home fries was perfect - crispy and soft on the inside . : Positive
not like the nasty shit they give you in nyc diners . : Negative
the biscuit ... i had an orgasm . : Neutral
anyway , just come eat breakfast here because it 's so good . : Positive"
sweet-maple-cafe-chicago,Caitlin B.,nDzAPj3zvzcltAmqg17csQ,9w4zxB6lHi7z-UnneAw1EA,"I would actually give this place 2.5 stars if I could.
I came here last Saturday for brunch. Originally, I wanted to go to Nightwood, but discovered that they only do brunch on Sundays. We were able to walk right in, but the place was crowded. As soon as we sat down, a line formed that was out the door by the time we were finished. The decor hasn&#39;t been updated (ever), and there&#39;s no ambiance at all.
First- any good brunch place has to have good coffee. Why would any restaurant serve Seattle&#39;s Best, especially in Chicago, where there are so many better options?! Gross. I didn&#39;t have an issue with the cup, but I&#39;m a small woman. My fiance and his cousin both had issues holding the coffee cup, as it&#39;s shaped like a tea cup, and the handle is quite small!
Since the place has a variety of southern foods, I decided to try the biscuits and gravy and a side of breakfast potatoes with cheese, jalapenos, and bacon. The biscuit itself was good, but it was so sweet, it tasted strange with the sausage gravy (which was also pretty tepid). The potatoes were much better, but almost anything tastes delicious with melted cheese and bacon.
My fiance got a sausage breakfast sandwich, and he liked it. However, the only side option was applesauce- it would be nice to have the option to get potatoes or anything else. His cousin got a sampler plate, which I think is the way to go here. He liked his biscuit, but everything else was pretty mediocre. 
Overall, I think the biscuits are good, but not good enough to warrant a return visit.",2,1,14,0,2,5,0,12," 
i would actually give this place 2.5 stars if i could . : Positive
i came here last saturday for brunch . : Neutral
originally , i wanted to go to nightwood , but discovered that they only do brunch on sundays . : Negative
we were able to walk right in , but the place was crowded . : Neutral
as soon as we sat down , a line formed that was out the door by the time we were finished . : Negative
the decor has n't been updated -LRB- ever -RRB- , and there 's no ambiance at all . : Negative
first - any good brunch place has to have good coffee . : Neutral
why would any restaurant serve seattle 's best , especially in chicago , where there are so many better options ?! : Negative
gross . : Negative
i did n't have an issue with the cup , but i 'm a small woman . : Neutral
my fiance and his cousin both had issues holding the coffee cup , as it 's shaped like a tea cup , and the handle is quite small ! : Negative
since the place has a variety of southern foods , i decided to try the biscuits and gravy and a side of breakfast potatoes with cheese , jalapenos , and bacon . : Negative
the biscuit itself was good , but it was so sweet , it tasted strange with the sausage gravy -LRB- which was also pretty tepid -RRB- . : Negative
the potatoes were much better , but almost anything tastes delicious with melted cheese and bacon . : Negative
my fiance got a sausage breakfast sandwich , and he liked it . : Positive
however , the only side option was applesauce - it would be nice to have the option to get potatoes or anything else . : Negative
his cousin got a sampler plate , which i think is the way to go here . : Neutral
he liked his biscuit , but everything else was pretty mediocre . : Negative
overall , i think the biscuits are good , but not good enough to warrant a return visit . : Negative"
sweet-maple-cafe-chicago,Karthik D.,7SxzmxTCvf-d-Ni-LNf9eg,y6DB_nnHneeiz38CeMcgOA,"This is very good brunch place. It&#39;s so busy on weekend we have to wait at least for 25 minutes. a
Apart from waiting time this is great brunch place",5,5,3,1,1,0,0,1," 
this is very good brunch place . : Verypositive
it 's so busy on weekend we have to wait at least for 25 minutes . : Negative
a apart from waiting time this is great brunch place : Positive"
sweet-maple-cafe-chicago,Jake R.,oSa3SQh6ZJr7FHqmAMAbCw,#NAME?,Everything is so rushed here seems like everyone is stressed! Just a sign of unorganization and makes me wonder how hectic the kitchen gets!,3,1,2,0,0,0,0,2," 
everything is so rushed here seems like everyone is stressed ! : Negative
just a sign of unorganization and makes me wonder how hectic the kitchen gets ! : Negative"
sweet-maple-cafe-chicago,Sheri M.,yjPjp6pD4dZwtJyXJ8QGWQ,v1d8VMj9wQe2vuzjgS2nlw,"The breakfast here is always fresh and good, but it&#39;s the seating set up that I can not appreciate. Since there is no waiting area, those who are waiting to be called stand along the wall of the tiny restaurant and peer at those dining - creating an uncomfortable and almost rushed feeling. I wish they would or could add on some type of waiting area and I would be more likely to frequent this place more often. I definitely miss those banana pancakes.",4,1,3,0,1,1,0,2," 
the breakfast here is always fresh and good , but it 's the seating set up that i can not appreciate . : Positive
since there is no waiting area , those who are waiting to be called stand along the wall of the tiny restaurant and peer at those dining - creating an uncomfortable and almost rushed feeling . : Negative
i wish they would or could add on some type of waiting area and i would be more likely to frequent this place more often . : Negative
i definitely miss those banana pancakes . : Neutral"
sweet-maple-cafe-chicago,M S.,_mPKBPV1v85gTXR-wKuj_A,Lq2y742-liTPCBMTgc3Z-w,"The food was nothing special. Standard breakfast fare. The service left something to be desired. We were not informed of their credit card policy (can&#39;t add tip on a credit card), which caused confusion and a rude interaction with the hostess. Will not be back.",2,1,4,0,0,1,0,4," 
the food was nothing special . : Negative
standard breakfast fare . : Neutral
the service left something to be desired . : Negative
we were not informed of their credit card policy -LRB- ca n't add tip on a credit card -RRB- , which caused confusion and a rude interaction with the hostess . : Negative
will not be back . : Negative"
sweet-maple-cafe-chicago,Josh T.,pI8RqN2JJMJCRG40E6rZgQ,#NAME?,"This place is small and quite busy and I understand why.  Very friendly staff, good prices, large portions and a delicious breakfast.  Likely you will have a wait unless you arrive early (8am on a Sunday and we didn&#39;t have to wait for a two person table).  I had a custom omelet with great bacon on the side and my wife had the amazing cinnamon roll pancakes.  Definitely will plan to return!",4,5,5,1,2,0,0,2," 
this place is small and quite busy and i understand why . : Negative
very friendly staff , good prices , large portions and a delicious breakfast . : Verypositive
likely you will have a wait unless you arrive early -LRB- 8am on a sunday and we did n't have to wait for a two person table -RRB- . : Negative
i had a custom omelet with great bacon on the side and my wife had the amazing cinnamon roll pancakes . : Positive
definitely will plan to return ! : Positive"
sweet-maple-cafe-chicago,Bridgette F.,r_lFLrBkNVpnj2dwCgmDBA,Ftevzj7DtTK4cy6Ac8UVcA,"Not great. Got a skillet and cinnamon roll. Skillet was not good at all, couldn&#39;t finish it. Cinnamon roll was good. Service was fine. Just not a very nice place. And didn&#39;t seem like the cooks knew hot to cook at all. Not impressed.",3,3,8,0,4,0,0,4," 
not great . : Positive
got a skillet and cinnamon roll . : Positive
skillet was not good at all , could n't finish it . : Negative
cinnamon roll was good . : Positive
service was fine . : Positive
just not a very nice place . : Negative
and did n't seem like the cooks knew hot to cook at all . : Negative
not impressed . : Negative"
sweet-maple-cafe-chicago,Frank R.,uoUMLuNGM4BqUk82HEMPNA,uilpJlPKQuB47drAS-aF8Q,This is one of our go to spots in the west loop...they are always really nice and although it&#39;s a wait each time you go do to the size they turn the tables really quick so the wait isn&#39;t too bad! The biscuit is worth the trip alone we usually grab a full order of pan cakes and the two eggs with turkey sausage ...all for under 30 bucks...I highly recommend it...never tried the French toast but it looks exceptional!,5,3,2,0,1,0,0,1," 
this is one of our go to spots in the west loop ... they are always really nice and although it 's a wait each time you go do to the size they turn the tables really quick so the wait is n't too bad ! : Positive
the biscuit is worth the trip alone we usually grab a full order of pan cakes and the two eggs with turkey sausage ... all for under 30 bucks ... i highly recommend it ... never tried the french toast but it looks exceptional ! : Negative"
sweet-maple-cafe-chicago,Robyn C.,Hp8W_fNRejgDCGt11OtRKA,qtlxVbnzVfDgre97BE5lpg,"I love breakfast and I am willing to wait ... just as long as it&#39;s worth it.  Unfortunately I don&#39;t think the breakfast is worth an hour + wait.  I am happy to have gone to experience it, but I don&#39;t think I will be going back.  
Seating is very cramped, it&#39;s a small restaurant and I understand that they are trying to pack as many people in as possible, but there is pretty much no waiting space as well, so you will have people standing up looking down at you and your food if you are sitting by the door/waiting area... it just makes it kind of uncomfortable.  I can&#39;t imagine winter months when it&#39;s freezing outside where does everyone wait?
Staff is friendly though, even under the pressure of having a lot of people waiting.  
The biscuit was yummy, flaky and delicious.  My friend ordered the pumpkin pancake and didn&#39;t taste any pancake, neither did I for that matter, so not sure how it can be called a pumpkin pancake.  
Maybe if it was a nice summer day would I be willing to wait to eat here!",3,3,7,0,4,2,1,2," 
i love breakfast and i am willing to wait ... just as long as it 's worth it . : Positive
unfortunately i do n't think the breakfast is worth an hour + wait . : Negative
i am happy to have gone to experience it , but i do n't think i will be going back . : Neutral
seating is very cramped , it 's a small restaurant and i understand that they are trying to pack as many people in as possible , but there is pretty much no waiting space as well , so you will have people standing up looking down at you and your food if you are sitting by the door/waiting area ... it just makes it kind of uncomfortable . : Verynegative
i ca n't imagine winter months when it 's freezing outside where does everyone wait ? : Neutral
staff is friendly though , even under the pressure of having a lot of people waiting . : Positive
the biscuit was yummy , flaky and delicious . : Positive
my friend ordered the pumpkin pancake and did n't taste any pancake , neither did i for that matter , so not sure how it can be called a pumpkin pancake . : Negative
maybe if it was a nice summer day would i be willing to wait to eat here ! : Positive"
