business_id,username,user_id,user_location,elite_status,hasprofile_pic,no_of_checkins,no_of_friends,no_of_reviews_posted,review_id,star_rating,review_date,review_text
the-capital-grille-lombard,K M.,5KiuBhWo7Q6B6DE33KGG6Q,"Aurora, IL",0,1,0,0,333,DttMdVFvqErwx5u0DVAMcA,5,19/04/16,"I have to admit, steak houses usually aren&#39;t my #1 fave, and I probably would not have tried this restaurant except that my husband and I received a gift certificate. Knowing that this is a chain steak house, I was expecting huge cuts of meat, that weird thing where they bring out slabs of raw beef to show off the dinner options (they don&#39;t do that here, FYI), and leaving stuffed but feeling like I&#39;d shelled out about $75 more than I should have for a nice dinner.Luckily, I was pleasantly surprised. Â Yes, there are a lot of the typical steak house features at Capital Grille, but their extra touches make this a special place to dine. First, the staff really wants to help you celebrate if you are coming for an occasion. Â We were asked upon phone reservation, at the hostess desk, and by our waiter if we had anything to celebrate today. Â Even though we were just celebrating a nice evening together, as we saw around the restaurant, they go out of their way to decorate the table, sign a card, and take a photo of the group who is celebrating. Â This is such a great gesture as so many restaurants know their patrons have a birthday, graduation, or anniversary, but do nothing extra to make the even memorable.Anyway, our waiter was friendly, knowledgeable, and had excellent timing. Â We told him we weren&#39;t sure what to order since we didn&#39;t want huge portions of meat, so he suggested we split a salad, a steak, and a side. This obviously results in a much lower check than two adults ordering two entrees, so I was surprised that he offered to split an entree for us without an additional plate charge. Â We ended up with the Cobb salad, the Kona-rubbed steak, and the lobster mac. Â All of these were exceptional, well cooked, and completely satisfying. Â We had just the right amount of food and enjoyed a few cocktails and a relaxing pace without the food coming out at top speed. Desserts looked tempting, but we decided to pass since we were completely full. Â After the waiter came back to take our check, he asked us to wait another minute. Â He came back with a complimentary cheesecake to go! Just like the attention to celebrating occasions, another nice touch to show a little extra care towards the guests.This is one of the few times I&#39;ve eaten out and felt like I received more than I expected in quality and customer service. Â Yes, this is an expensive meal for a special splurge, but I&#39;ll be back."
the-capital-grille-lombard,Danny M.,NRE3T9Floim2P6q0ymfUWw,"Chicago, IL",1,1,1,121,9,g0CayfQLsMwneWygkxbeTQ,5,07/02/13,"This is my second consecutive year coming here for restaurant week and it still hits the spot. Though I am located closer to the downtown location, I like coming here more because they have parking. (A few years ago I went to the downtown location for my bday and it was extremely hard to find parking).Last year I got the Filet Mignon, which was amazing, but this year I decided to try the Bone-in Kona for my main entree. I like this a little more than the Filet Mignon and it was cooked the way we asked for it. You also get vegetables and mash potatoes to complement the steak, which is a perfect blend. The green beans were my favorite! I also had the Clam Chowder, which was good, but I definitely had better. Lastly, I end the night with Strawberry Sorbet, which was really really good! Definitely come here for restaurant week if you haven&#39;t already!The service was top notch as always and our waiter Jason was extremely friendly and funny. My only complaint was that a few of us ordered wine by the glass. On the menu it said the Merlot was $9, but we were charged $11. The $2 didn&#39;t bother me enough to complain, but that was definitely slick!"
the-capital-grille-lombard,Sequestris D.,16IT3m_Ew8iTXrku-OnhRA,"Wheaton, IL",0,1,0,0,37,dA_PCtjZObnskszhvYkZIg,4,01/05/15,"Every year we go and every year they do right by us.My fiance and I go here for our anniversary every year. This year our favorite waiter Eric Jantzen was not there, but Amanda was fabulous.The food, the ambiance - everything is just Â top notch and I couldn&#39;t have picked a better place to go to for our 5 year anniversary.Rose petals and signed cards on the table, fabulous service, oh and the food... YUM!I highly recommend this place for your dining pleasure."
the-capital-grille-lombard,Alice K.,qqWvJSXwBrGccS0ABRoRpA,"Hinsdale, IL",0,1,0,1,9,ZGeQbSKnf90MeLgOfTxohQ,5,13/01/15,"Went here to celebrate my Mother In-law&#39;s birthday. The service beyond excellent. Everyone from the valet to the server made you feel special. Expensive? Yes, but worth it. The food was well prepared and presentation was great. The only item that was ok ( I would not order again) was the French onion soup. A great place to go for that special occasion."
the-capital-grille-lombard,Sim T.,fbVhcncBLGXfQJ75sWaatg,"Elgin, IL",0,1,0,0,8,_A9WfgxTj2zqCw1QOgkj3g,4,18/01/15,"Amazing! Â My husband took my for my birthday here. Â Great service, Â knowledgeable staff, great food! Good for special occasions."
the-capital-grille-lombard,Mario F.,Er8AVK3doXHHDiiSYkwQOQ,"Addison, IL",0,1,0,3,3,AFp0FjIihcBXgoN6C_1WFw,5,25/08/15,"Phenomenal from appetizers to dessert! Steak tartar was perfect, porcini rub porterhouse was perfect, smoked bacon Brussel sprouts was perfect, truffle fries were great &amp; crÃ¨me brÃ»lÃ©e cheesecake was amazing. Service was also top notch. Great whiskey and bourbon selection! Worth every penny spent."
the-capital-grille-lombard,Nick F.,YSoZm2woQbLggXFMZoOi0g,"Homer Glen, IL",0,1,0,0,1,b-nBkXnSFIWWCen2_dpY2w,5,07/09/15,Both my wife an I both had the fillet. Â Mine taste as if a salt shaker was poured on it. Â My wife wanted a blue cheese encrusted steak. When it came it was drenched in a blue cheese sauce. Â I Honeslty felt nauseous from the smell.Our server was great. We didn&#39;t complain and just enjoyed the rest of the evening. However for $200 plus dollars I would expect seasoning to be the least of the issues. Â  The place wasn&#39;t crowded for a Friday night and now I know why.. definitely disappointed.
the-capital-grille-lombard,David G.,PsP9F-XKka6OIQoOsGq1rA,"Geneva, IL",0,1,0,0,18,E2vuQWxgCqYAH3YNP1iScA,2,02/04/16,"IMPECCABLE! The staff at this Capital Grille is the most gracious team you will ever find. The hostesses were all smiles at first greeting, and wished us an enjoyable evening at our concert later. (...how did they know?!) Â We arrived to find our table strewn with rose petals and a be-ribboned Earth, Wind, and Fire CD atop! Our server was most polished and attentive--a pure class individual. The concert was great, but the romantic dinner and its touching presentation were beyond expectations, and set the tone for an unforgettable night."
the-capital-grille-lombard,Ken D.,AwNlHpmCEx_FHn6iKBJU5Q,"Lombard, IL",0,1,0,18,8,J5pj-LvKXE9uhzkmZo9DMA,5,05/03/15,"It&#39;s probably overpriced, well, it is. BUT. The food, atmosphere and service were impeccable!! From the simple spinach salad to the sliced filet with a side of wild mushrooms.I&#39;d do it again, just bring $$."
the-capital-grille-lombard,Peter P.,GUov8IyvjWtlEpx4mnxnCg,"Lisle, IL",0,1,0,0,88,dc0VmNn_BRCG-T5Hg6G78g,4,17/09/15,I ate at the bar and met Evo. Great bartender ask for his tasty&#34;swimming pool&#34;. Food was top shelf
the-capital-grille-lombard,Andy S.,g4r8eIihK8cu0sOThENy1w,"Lombard, IL",0,1,0,3,9,IvxD4J4i0ybJzhf-RM7pBA,5,12/07/15,I used to say &#34;I&#39;ve never had a bad meal at Capital Grille&#34;. Â Now I have to change that to &#34;I&#39;ve never had a bad EXPERIENCE at Capital Grille&#34;. Â Celebrated our anniversary there last night and everyone from the valet to the hostess to the manager made us feel special. Â Jim our waiter was absolutely perfect. Â Very gracious and willing to walk through any questions. Â The dessert was a fantastic treat. Â My bone in filet was one of the best steaks I have ever had! Â My wife loved her salmon and we both thought the sides were very good--fingerling potatoes and french beans.
the-capital-grille-lombard,Tim T.,PX5cxZzcBm4wRstTEaf7DA,"Aurora, IL",0,1,0,9,4,bQgpG31l4-ntJ98_2TvpQg,5,10/07/15,"My wife and my niece went there for my birthday dinner. Absolutely awesome!! It was all about me and my birthday. The entire staff was great from the moment we got there till the time we left. Food wise was excellent. I had the bone in fillet. Wow!! Apps we had wedge salad, lobster bisque, and oysters. All was supreme. Sides truffle fries, asparagus, and shrooms. Just delightful. Will return back for another occasion. Just hope it&#39;s really soon"
the-capital-grille-lombard,JM S.,NiFlQlWsWDpZQ9QLla4I6A,"Woodridge, IL",0,1,0,0,7,_omjbKP6gkCJii2rwoq51Q,5,03/03/16,The service from making.the reservation online to calling to confirm to our waiter i think his name was tony was wonderful. They followed my instructions online and when we arrived it was exactly what i wanted. In the end without me even asking the gave me dessert on a plate saying congratulations. Our server went above and beyond with his service and professionalism. Â When i asked to go to the bathroom tbey actually guide u walk u close by so u dont get lost if its ur first time there. Then when u walk back to ur seat the waiters make way for u to walk stopping what theyre doing. Makes u feel important walking back to ur seat haha. For a first time visit i was extremely happy with this restaurant. The food was amazing too delicious steaks and desserts. Would recommend this to anyone and will be back again.
the-capital-grille-lombard,Rolly L.,5oANVn0h9LXIyq02upSxnQ,"Plainfield, IL",0,1,1,78,1227,elrxrd5WqCphUczcFWyriQ,5,07/08/15,"We LOVE the food here. Â The lobster mac, calamari, Parmesan truffle fries and bone in porcini rubbed ribeye are a must at each visit."
the-capital-grille-lombard,Ellen M.,5F_ASUSCHFf3YotkKioZ5w,"Oak Park, IL",1,1,0,449,2,j2odQ3E2IdD19yvCGMbQxQ,5,22/09/13,"The last couple trips have been lackluster. Â The last time I dined, it was for business, and I wont be back for dinner. Â Lunch is fine, for the price. Â The food is usually pretty good - they offer some terrific beef. Â I had salmon last time, and it was slimy - I prefer flaky and flavorful - not this time. Â Add to the fact that dinner for two, without alcohol,, was $140, so my boss&#39;s jaw is going to drop when he sees my expense report.No complaints about the service - they know what they&#39;re doing, for certain."
the-capital-grille-lombard,Emily G.,wfZ1uitzh9MX7itNPICYdQ,"Chicago, IL",0,1,0,0,22,w4USEOcFLIwvn6G_pGqGmg,3,02/01/16,"Last night we celebrated my husband&#39;s 50th birthday at your Lombard location. We were a party of 8 adults, 1 teenager, and 1child. I mentioned to the hostess that it was my husband&#39;s birthday and she put a card signed by the staff at our table. I had high expectations based on the reputation of The Capital Grille, and the price range of this restaurant. I was very disappointed with the service provided to our group. We were seated for several minutes before our server came then 10 minutes later had to request a wine list. Throughout our meal, we were serviced several times by wait staff to refill water or remove dirty dishes.While our food was delicious, the inattentiveness of the waiter, the lack of any mention of my husband&#39;s birthday/dessert, and the over $600 bill, make it highly unlikely that we will return. I expected better service and attention received while dining at a restaurant of this caliber."
the-capital-grille-lombard,Joan S.,oH-Jf3ULQsR2Lm8aRTCPrQ,"Plainfield, IL",0,1,0,3,10,0e-p_HXGi1OcX75feYAmqA,3,19/07/15,My husband and I Â went again for our 13th Anniversary this time. The service was absolutely amazing! !!!!!!!!!!Shannen is FABULOUS! !!!! Every part of the meal was better than the next. Â Shannen recommended The Generous Pour which complimented my tastes. But she was able to explain so many details and make us learn more about the wines and food. It was even better than last year. Â I had the halibut and it could not have been more perfect. Â My husband had the bone-in filet special which was cooked to perfection as well. Â We got another picture and mini dessert plate to share so we were very impressed again! Â Shannen will take excellent care of you if you go for sure and the food has been on par!!! Â SEE YOU FOR NUMBER FOURTEEN CAPITAL GRILLE! !!
the-capital-grille-lombard,Kevin M.,5ooe5fv8fTx-CF5kM47m4w,"Downers Grove, IL",0,1,0,0,10,0nM-v-D6Ne2iM4IgVS0JPg,5,24/06/14,"This isn&#39;t just 5 stars compared to the local choices, it&#39;s easily one of the best in Chicago. Simply great food with surprisingly good service.I have always ordered the Delmonico rib eye, but I got the Kona Strip. It was amazing. Â There are lots of places to get great steaks downtown and a couple in Oakbrook. I personally find these to be better. I&#39;ve left G&amp;G&#39;s, Del Frisco&#39;s, Gibson&#39;s, Chop House, Bones (in Atlanta), STK, etc. with very positive feelings about the food, but not the feeling that it was the best steak I&#39;ve ever had. Â And I&#39;ve come away from CG more than once thinking that.The real reason I come back is the service. Last night we had Frank. Couldn&#39;t have been a friendlier and more attentive host. It was like we were guests in his home. Some times I feel like the staff at these higher end places feel like they need to act aloof. Â Frank was both technically excellent (timing, knowledge, knowing the right level of interaction) and personally down to earth. It&#39;s not a common combination. Â We&#39;ve had several different servers over the last couple years and never had a miss.You&#39;re not going to get a cheap dinner, but you&#39;ll walk away feeling you got your money&#39;s worth."
dickeys-barbecue-pit-downers-grove,Will S.,foGRglxO3R9wGHLSh1nrgA,"Westmont, IL",0,1,0,212,4,nle60oaJW3L7EfcmjyXbpw,2.5,02/08/16,"The only reason I didn&#39;t give them five stars was because my beef brisket was ice cold on the bun. Luckily, the BBQ sauce was quite warm which heated it up somewhat to my liking. I had waffle fries, which could have been deep fried a little longer. Wife had the pulled pork, green beans, and some potato something or another. She said she liked her selections, and the sweet BBQ sauce. I mixed the sweet with the traditional BBQ sauce, and it was pretty good.I was disappointed that there was no ice in the soda machine. We order water, and fortunately, it was very cold out of the fountain. One of the employees put in a large bucket of crushed ice in from the top. I refilled our water cups just before we finished our meals.I liked the &#34;free frozen custard&#34; on a small cone. It was a nice little ending to our meals.The wait staff wasn&#39;t overly friendly. One of the servers brought something out to another patron, and walked right by us. I would have thought she would have asked, &#34;How are your meals,&#34; or some such statement to us. Didn&#39;t happen.We may come back, but personally I like Uncle Bub&#39;s and Chuck&#39;s Southern Comfort a bit better. I wish them the best, and hope that they keep their business above water and stay around for awhile longer. One of the servers said that they&#39;ve been at their Downers Grove location for a year and a half. Today was the first I ever heard of it, and decided to try it out."
dickeys-barbecue-pit-downers-grove,Carrie C.,YH7MGPF2p47ydUSt2IyIDQ,"Downers Grove, IL",0,1,0,1,1,UH5dZXK4l3WjetfiR6KSxw,4,14/08/16,"We ordered online today (09/20/2015) and it was supposed to be ready at 11:42. My wife got there at 11:45 and they had not even started on our order. when she got it home the side orders where hot but the meats were cold and the ribs where dry, tough as leather and uneatable. We usually go to uncle bubs but thought we would try Dickey&#39;s restaurant today. We won&#39;t be going there again!Unfortunately we had to give them at least one star but in our opinion they didn&#39;t deserve it."
dickeys-barbecue-pit-downers-grove,John W.,_n2BfU_NwAHrFEnpyNYvYw,"Woodridge, IL",0,1,0,8,183,kf9rmGfvWOwanfH8QUByeg,1,13/10/16,Brisket was good . Pulled pork was cold . The sauces wern&#39;t labeled well. And the tables needed to be cleared. It is a texas style sauce. The sides were not great but tolerable. Â I had cole slaw and the onion wranglers the onion wranglers tasted burnt or the oil it was cooked in had burnt something in it. The price range was on mark but it is a hard sell being by threeother resteraunts.
dickeys-barbecue-pit-downers-grove,Heidi B.,FjV8-FhCkNFv4XwlaOUPgQ,"Ann Arbor, MI",1,1,1,644,505,ARIfwNhXFv3o7eoqp-ikMA,3,05/07/15,VERY disappointing! This was my first time at this location. I&#39;ve always enjoyed Dickey&#39;s in Wheaton but this location is much different. This is a new location so I was shocked with my experience.I noticed the filthy door as we walked in but I thought the inside might be a little cleaner. Nope! There was nobody there when we walked in. We tried to place our order and the two employees were extremely rude. We decided to not eat here and left to eat somewhere else.Overall- dirty restaurant inside/outside &amp; very rude employees. Next time I&#39;m craving Dickey&#39;s BBQ I will drive to Wheaton I will NOT return to this location.
dickeys-barbecue-pit-downers-grove,David N.,li5pwULg5kwUf7CjN7uvCA,"Willowbrook, IL",1,1,1,146,5,YcH3esgvzSCTGnnyFvkvkw,1,12/01/16,"Checked Dickey&#39;s out, even though my allegiance lies strictly with Green Street Smoked Meats...and none will ever compare. Grabbed the Three Meat plate with two sides (I was hungry dammit). Tried the marinated Chicken Breast, which wasn&#39;t smoked, wasn&#39;t BBQ, however the Italian flavor profile pleased albeit a bit dry. Their pulled pork went over well enough also; however, aridity seemed to have become an all too common similarity. Top of the class for the three meat combo was the beef brisket, but by any other BBQ standards, it was mediocre and comparable to any franchise you&#39;ll find in the Chicagoland area. Being &#34;smoked to perfection&#34; would seem to indicate obvious requirements, e.g. bark, smoke ring; however, none were had. As for their house BBQ sauces (similar to their meats), not a one shined, and the concept of bland echoed. Their &#34;sweet&#34; sauce was fair, but nothing I&#39;d purchase in-store and bring home to the fam. Sides of barbeque beans were burnt and tasted of cigarette ash, seasoning was non-existent in the high school cafeteria lunch-lady land macaroni and cheese, and the slices of complimentary pickles and raw onions had no bearing (and no place, utterly stupid) on my aluminum cafeteria combo tray. If you recognize good BBQ, your patronage here will be short lived. If quick service, franchised food is your thing, this DG location needs a Chipotle next door to Dickey&#39;s and El Famous Burrito."
dickeys-barbecue-pit-downers-grove,John R.,wSc8b6cRFeYwFl1k3ja5hA,"Bolingbrook, IL",0,1,0,5,76,1z3-6K9f2ecPE_7kiH3utQ,2,07/09/15,"There&#39;s something to be said when you leave ribs on your plate. Food was served cold. Wife had the ribs and I had the brisket. Both had great flavor but eating BBQ cold can leave a bad taste in the mouth. Anyone who is a fan of BBQ know it&#39;s the fat renderings that can make or break the taste of the meat.The price for the rib plate in our opinion is high for the amount you get...5 ribs. We have eaten at other joints where you get half a slab and half a chicken plus sides for the price you&#39;ll pay here.Will we come back, a highly doubt it."
dickeys-barbecue-pit-downers-grove,Jake H.,aKSdE5zFar5p7MgEDsSQEw,"Northbrook, IL",0,1,0,0,27,0B3C_PDnMa2XTXXZAVdN2g,1,15/09/16,"A lot of the reviews mention poor customer service, but the person there last night was quite nice and attentive. Â Had a 2-meat platter and it wasn&#39;t bad, the sauces were good, and I liked having a non-fried side option (the green beans w/ bacon bits, which were quite good). Â Also the ultra-crushed ice is a nice change from the norm. Â I agree with some of the reviewers though that thought the food was too cold - not sure why so many places seem afraid of piping hot and so they just heat to warm. Â Also portions could be a bit bigger for the money. Â Overall, I&#39;ll probably go back."
dickeys-barbecue-pit-downers-grove,Adams F.,2OZe-U4wqi4dhav9fK6-gg,"Aurora, IL",0,1,1,6,5,er-9V6a8_zwkqnVb6oz85g,3,08/07/15,"We have to admit that some of the bad reviews almost caused us to not go here, but what the available Groupon we thought we give it a try...Our experience was terrific service, delicious food, and a very patient staff as between us and six other new customers that walked in about the same time, all with groupons, Â and they helped us through it all.We got enough for another supper, to take home, so not a bad value at all. We will surely return again!!!"
dickeys-barbecue-pit-downers-grove,C D.,P05D745Gsb-7ecmrF0IsMg,"Downers Grove, IL",0,1,0,57,169,5pwgSTTnAtGjQr7M11u8qg,5,29/10/15,"Again I hate to write bad reviews but this place is not good.Food is 2/5Pulled pork was ok,,,brisket not as good and the Polish sausage was just bad.Ribs are awful, they are st.louis ribs. In chicago you have to make sure you tell us that. We eat baby backs up north. I normally don&#39;t mind st. Lou&#39;s ribs but again these are done bad. Threw half a slab in the garbage.All food is pulled out of a hot box! Not heated up or browned at all just hotbox to plate, very cafeteria style and just lazy if you ask me.Service 1/5Bad system, one guy working his butt off and 3 other people watching him work(including manager). I waited 5-8 min just to put in a to go order, once it was in it went fast , but like I said bad system.With all the good BBQ in the area( Chucks, Uncle Bubs) I don&#39;t see this place lasting long."
dickeys-barbecue-pit-downers-grove,Mark K.,xTJX8TkQdWAZbxdy_m5TGw,"Orland Park, IL",1,1,1,6,2,f65TxySGTmwZVnSEeVKIsQ,1,24/06/15,Thought it was great. Had the westerner sandwich combo. Beans were good. Loved the green beans and bacon. Original was mighty fine. Ordered a half slab to go. Ribs hit the spot.
dickeys-barbecue-pit-downers-grove,Phil M.,AAm1YwaYNUgQdXD8ZajX7A,"Naperville, IL",0,1,0,0,194,bWzsb4OOt3634OB685O6hQ,4,09/09/16,"The first 5 or 6 times I&#39;d been to this restaurant, things were pretty good. Â Not consistent necessarily, but overall it was pretty good, and the complementary ice cream cones are a nice touch. Â Based on my last 2 visits though, I&#39;d say this place is either poorly managed, or possibly not really managed at all. Â The last visit may be my last one period. Â The two employees couldn&#39;t possibly have been more lackadaisical and unmotivated. Â I ordered the taco special (featured on a card at the counter - 3 tacos, 1 side and a drink for $8.50), and it took them 5 minutes and a phone call to finally let me know that I could get a 4-taco plate for $9.95. Â Fine, but it would be nice to have a set menu that the employees are aware of. Â Then I got my food and the soft shells were nowhere near soft. Â They were crunchy and impossible to fold. Â Not sure if they were stale or overcooked in the press, but as they weren&#39;t browned at all, my guess is stale. Â I was thinking of complaining but by that point, the guy who made them was sitting at a table behind us with his headphones on and his head laying on the table. Â Interesting. Â Pretty sure I&#39;m done here, which is disappointing as it&#39;s very close to my office and there are no other good bbq places nearby."
dickeys-barbecue-pit-downers-grove,Paul Z.,1V_uJUGp0WC_5fCIdOE3vg,"Woodridge, IL",0,1,0,7,789,uToZzyppwytjPe8esC1zPA,1,02/05/16,"Gave them another shot last night and it seems they finally got someone in there who knows what they&#39;re doing, It was the first time they actually chopped up Â the brisket like they are supposed to, the service was quick and everything came out great.."
dickeys-barbecue-pit-downers-grove,LOIS B.,GNOX8PWWmaeKO1_3UlTygg,"Downers Grove, IL",1,1,1,305,1,Rfcac8Eod28II8WtrP3zKw,4,14/02/15,"This place has potential.First,, the location is awful. Â It is sandwiched between Chili&#39;s and some Mexican place. Â Getting to the parking area is tricky.Second, there is an extremely small eat in area. Â AND, on a cold wintry night, not one of those tables was comfortable to sit at and try to enjoy your food. Â It was really cold in there.Third ~ consistency. Â Sign says ribs fall off the bone. Â The one group that was actually sitting at a table said the ribs were tough and the father had complained to the manager. Â We had them remove the ribs from our take out order. Â 2 different people tried to convince us that they would give us different ribs. &#34; No, thank you&#34; Â just didn&#39;t seem to work. Â Then the manager took out a couple of ribs, put BBQ sauce on them, and took them to the father. Â The father said those were much better. Â Why wouldn&#39;t they all be the same???Fourth, do something about the buns. I don&#39;t know if they were old, just too big for the amount of meat, but something was just Â &#34;off&#34; Â with the bun.We had the chopped brisket which was very tender and it came with 2 sides. Â We ordered the Saturday special and not one person asked what we wanted to drink.. The special comes with 2 sides AND a drink. We left with no beverage.Believe the sign that says Â &#34;Order here&#34;. Â Even though you cannot see a person that takes orders, stand on your tippy toes and look over the very tall counter. Voila.Needs work, but the food is tasty, at least what we had to eat was tasty."
dickeys-barbecue-pit-downers-grove,Courtney G.,XptCaGLCYdfw3xzl2lEkPQ,"Plainfield, IL",0,1,0,0,95,ZC9dvftWbeumtqh3mO3Dlw,3,28/08/16,"Decided to try this place since we were craving good ole bbq. Worst idea ever. The staff is very very very rude and the items listed online are not available on the menu in the restaurant. The man taking our order acted as if we were interrupting his day by being there. None of the food we ordered came with any bbq sauce on it. The menu said the waffle fries came with a seasoning on them, they didn&#39;t have anything on them. The only good item out of the 5 we ordered were the baked beans. Which were cold when we opened the container. The dining area was not clean and the staff cross contaminated meats on the scale and it looked like it also hasn&#39;t been clean in a very long time. Â Please DON&#39;T waste your money on this place!"
dickeys-barbecue-pit-downers-grove,Dan P.,xg10s8DkeXB_IMCWJ6YDTA,"Aurora, IL",0,1,1,9,459,H3G1q-E_QhbrvYfY_ibvqg,1,24/02/16,"This place was not as bad as the reviews mentioned. I have DEFINITELY had better BBQ in the burbs (cough Sharko&#39;s cough). My 1-meat plate with brisket was decent, The brisket had a nice smoke ring in it, but I have to say that 1/8 of the portion was un-edible fat. The mac and cheese side was good, no complaints there. One last thing, their free ice cream. It tastes VERY synthetic. It has a fake vanilla flavor to it, I couldnt figure it out. Wasnt terrible, just didnt taste natural. Might go back, but wont go out of my way for this place. I think this is a Texas chain now that I think about it."
dickeys-barbecue-pit-downers-grove,Dan K.,pznDHVHsO1ZbsG7f4TaNRA,"Carol Stream, IL",1,1,1,268,8,qS00NRyh8ApbHeKSXa-ydQ,3,03/02/15,"It&#39;s nice to find more BBQ spots opening up. Â There is a plethora of Chinese, Indian, Mexican, but not too many BBQ. Â I spent a lot of time in Charlotte and there were tons of BBQ joints, and I definitely got spoiled.Dickey&#39;s is a chain, but it&#39;s a good chain. Â This location is new and I went on one of the first few days. Â You could tell everyone is still new, but that&#39;s expected from a brand new location. Â Service was still good. Â The manager/owner walked around and asked me how everything was.I have tried the beef brisket. Â It is pretty tasty. Â The meat was a good texture. Â There are 3 types of sauce, regular, sweet, and spicy. Â I mix all 3 lol. Â They have daily specials which are about $7-$8 and include a meat, 2 sides, and a drink. Â Good deal!One thing I don&#39;t like about the sides is that there is bacon in the baked potato mash, or whatever it&#39;s called. Â Well, I should say there is bacon and you can&#39;t have it removed. Â Not a dealbreaker, but I wish I could have it without bacon.The ice cream is good. Â I always put some in my cup for a makeshift barq&#39;s float. Â The place is a little small, so it might get busy, but I haven&#39;t had any problems sitting yet.This place is a little far for me to go regularly, but I will definitely stop by when I&#39;m in the area."
dickeys-barbecue-pit-downers-grove,Joyce D.,mUs6DcD92mSb7G7PoyuORw,"Downers Grove, IL",0,1,0,41,28,zDo4nzenB6_NmHm2cT9VJg,5,01/02/16,"I am very disappointed. Since loosing our favorite rib place &#34;Ribs R Us&#39; in Westmont many years ago. Â I was so excited to hear that a rib place (supposedly famous for their ribs) was opening right down the street. What a huge let down. I have tried this place 3 times....and now I am done. First time was when they just opened...the rib tips were great, place was clean, service was excellent. A bit pricey, but I thought it was worth it. Second time...last week...my daughter picked up my 1/2 order of ribs and brought them to work for me. It was jerky...hard, dried out...unbelievably salty...threw them away and called. The manager Laura was really nice, apologized and said I could come in and get a replacement dinner on the house. So I did...last night. Yuck... the ribs were so salty I could feel my blood pressure rising. And not very tender either. Woke up this morning with my hands swollen and stomach cramps. Will not eat here ever again.The Patio has great ribs...they are also pricey but so worth every bite. Guess I will have to drive a bit farther. Sorry this chain won&#39;t make it here."
dickeys-barbecue-pit-downers-grove,Krystal W.,KDPpLV6xIX7IDhs3KpzVgw,"Naperville, IL",0,1,0,25,758,u8GhG1ItoFU4NXYakyDVFA,1,21/07/15,"Luckily I got the salad so the cold brisket didn&#39;t bother me as much. I got the smoke house salad, which did have some good flavor, but a lot of the brisket was fatty, so I had to toss that to the side. Their fryer was not working, so I didn&#39;t get onion tanglers in my salad. Bummer because they are so tastefully bad for you. Also, my salad portion was half of what I usually get from the Wheaton location. There&#39;s so much that I always have leftovers for later.My husband got the 3 meat plate with mac n cheese and baked beans as his sides. He was dissapointed with his meal as well as the sauces. Everything was either lukewarm or cold.Where&#39;s my free ice cream?! The Wheaton location has an ice cream machine. Luckily my little guy wasn&#39;t with me. He would&#39;ve been so disappointed!I would&#39;ve one starred this place, but the salad still had some decent flavor. I probably won&#39;t come back to this location."
dickeys-barbecue-pit-downers-grove,Yvonne O.,QnCWtjNiSIRXxSWujG8oBQ,"Chicago, IL",0,1,0,145,25,_Johk9xr0FbGlhrWD2b_vw,2,08/02/16,"Having gone to the one in Wheaton, it is a real shock to go into this tiny spot. Â But, the food is good and the service was very fast. Â This time around I had a one meat plate with ham and fried okra and beans. Â Totally full, even without extra meat. Â We had the twins with and they loved trying some of the ice cream and loved the roll as well. Â Husband got the two meat plate with pulled pork and I think chicken. Â We also took home a slab of ribs and some brisket to eat during the Super Bowl and they stayed moist even in the oven at 170 degrees."
dickeys-barbecue-pit-downers-grove,Justin C.,068IfIw21bmHQtToYyl_JQ,"New Lenox, IL",0,1,1,57,53,xEB4TdwnRcQwN5lfs0rzyg,2.5,05/12/15,"Sorry but this place was awful! Mickey D&#39;S of the barbecue world. Started from the get go with horrible horrible did I say horrible service, 12 apologies later and then finally getting to my sister&#39;s house with what I was hoping would be good food to find its probably the worst, Â yes worst bbq I&#39;ve ever had. Enough said, too much to explain, never going back, Â holy cow it was awful."
dickeys-barbecue-pit-downers-grove,Liz H.,naRLMs7Y4w5ZWj4bdUMmeQ,"Cook, IL",0,1,0,3,18,j2oD3yn5a0pU4YHFYzNiKQ,1,15/11/15,"I only went because I had aRestaurant.comcertificate. Not much meat on the bun. Also, the onion strings were too salty, the jalapeÃ±o beans weren&#39;t very spicy and the sauces were thin. Good waffle fries and plenty of soda."
dickeys-barbecue-pit-downers-grove,J G.,3f1yKYoQ-eMHuxmMa9LMhg,"Dayton, OH",0,1,0,0,21,CBZ34TXWCP1vj2aBzU_EXw,3,12/05/15,We are BBQ lovers so I was hopeful that this place could deliver. It was a real disappointment. We went for lunch. It was almost empty. Meat was very dry and BBQ sauce choices are just so-so. Definitely not worth the cost!
dickeys-barbecue-pit-downers-grove,Brendan F.,rissvO1q7-yFbOg428BqdA,"Darien, IL",0,1,0,19,2,gtIKQJc4LZteyuAlcsoBTQ,2,14/11/15,Tonight was my second time eating here and it was an ok meal that&#39;s why I gave it 3 stars. But there was just something about the employees attitude that has stuck with me. Wasn&#39;t rude really just seemed like she wasn&#39;t &#34;there&#34;. There is no small talk or greeting the customer it was what can I get you and sign here pretty much. The brisket was siran wrapped in a hot tray... that&#39;s real appetizing. If I were the manager I would definitely work on customer service and trying to make the overpriced food look a little bit the cost. Uncle bubs and chucks has unbelievably good customer service followed by amazing food. If it&#39;s this or bubs/chucks skip this.
